id_anon,cluster,b05a_idade_em_meses,idade_numerica
10997008203,2,32 meses,32.0
10997008406,5,29 meses,29.0
10997012205,5,25 meses,25.0
10997012304,5,53 meses,53.0
10997013603,5,53 meses,53.0
10997013604,5,20 meses,20.0
10997023005,0,56 meses,56.0
10997028104,5,39 meses,39.0
10998005702,5,26 meses,26.0
10998013002,4,12 meses,12.0
10998013203,5,13 meses,13.0
10998013403,4,11 meses,11.0
10998016502,2,53 meses,53.0
10998021602,1,39 meses,39.0
10998026602,2,47 meses,47.0
10998028703,2,5 meses,5.0
10998030702,2,37 meses,37.0
10998035403,5,32 meses,32.0
11282001403,6,51 meses,51.0
11282006502,5,44 meses,44.0
11282006503,5,20 meses,20.0
11282007405,7,19 meses,19.0
11282008602,7,15 meses,15.0
11282009902,4,0 meses,0.0
11282010803,0,55 meses,55.0
11282011805,3,51 meses,51.0
11282017602,5,14 meses,14.0
11282024705,5,24 meses,24.0
11282029204,0,31 meses,31.0
11092002203,5,14 meses,14.0
11092003504,9,40 meses,40.0
11092009403,8,57 meses,57.0
11092012605,3,59 meses,59.0
11092012705,5,22 meses,22.0
11092013203,5,33 meses,33.0
11092017604,5,15 meses,15.0
11092020203,6,20 meses,20.0
11092020204,8,48 meses,48.0
11092022803,5,26 meses,26.0
11092024505,0,39 meses,39.0
10095004103,4,1 mês,1.0
10095009502,5,11 meses,11.0
10095017702,5,11 meses,11.0
10095017802,2,8 meses,8.0
10095017803,5,22 meses,22.0
10095021902,2,6 meses,6.0
10095027002,9,54 meses,54.0
10095028502,3,50 meses,50.0
10095029604,4,4 meses,4.0
10095033802,7,15 meses,15.0
10095034002,9,51 meses,51.0
10032009204,4,1 mês,1.0
10032013909,7,47 meses,47.0
10032015403,7,43 meses,43.0
10032015404,7,28 meses,28.0
10032015405,7,14 meses,14.0
10032021404,9,27 meses,27.0
10032023404,5,9 meses,9.0
10032030404,9,48 meses,48.0
10032038803,0,46 meses,46.0
10032066203,4,49 meses,49.0
10032072105,7,14 meses,14.0
10032075702,7,39 meses,39.0
11201002002,4,5 meses,5.0
11201006503,5,12 meses,12.0
11201013102,0,46 meses,46.0
11201020302,6,24 meses,24.0
11201020303,5,50 meses,50.0
11201024202,2,29 meses,29.0
11201024203,4,2 meses,2.0
11201025602,0,41 meses,41.0
11201028802,8,55 meses,55.0
11201031102,5,28 meses,28.0
11201037102,7,33 meses,33.0
11201042603,5,40 meses,40.0
10595000102,2,7 meses,7.0
10595001402,8,30 meses,30.0
10595002302,8,32 meses,32.0
10595003302,1,58 meses,58.0
10595003303,1,29 meses,29.0
10595006502,9,31 meses,31.0
10595014802,5,49 meses,49.0
10595018802,0,57 meses,57.0
10595020002,5,48 meses,48.0
10595025702,0,34 meses,34.0
10595029802,3,47 meses,47.0
11084001902,7,39 meses,39.0
11084002102,8,32 meses,32.0
11084002802,5,42 meses,42.0
11084016702,2,40 meses,40.0
11084016703,5,7 meses,7.0
11084016902,5,34 meses,34.0
11084017602,7,32 meses,32.0
11084018002,8,51 meses,51.0
11084018202,6,57 meses,57.0
10425001202,8,42 meses,42.0
10425001302,4,1 mês,1.0
10425004202,2,4 meses,4.0
10425006303,7,24 meses,24.0
10425006304,2,6 meses,6.0
10425006402,2,5 meses,5.0
10425008302,7,58 meses,58.0
10425031302,2,3 meses,3.0
10425031303,7,36 meses,36.0
10425035202,5,14 meses,14.0
10425035203,5,14 meses,14.0
10425035204,5,52 meses,52.0
10425037602,7,36 meses,36.0
10425040202,4,2 meses,2.0
10437001402,5,29 meses,29.0
10437006002,8,28 meses,28.0
10437006402,2,2 meses,2.0
10437012002,2,5 meses,5.0
10437012402,8,17 meses,17.0
10437013202,8,43 meses,43.0
10437013203,5,20 meses,20.0
10437013302,5,52 meses,52.0
10437017702,5,25 meses,25.0
10437018102,2,4 meses,4.0
10437027102,7,48 meses,48.0
11033000102,6,59 meses,59.0
11033005503,5,52 meses,52.0
11033005702,9,51 meses,51.0
11033005703,8,22 meses,22.0
11033010805,2,7 meses,7.0
11033014802,2,18 meses,18.0
11033015802,6,18 meses,18.0
11033015903,8,51 meses,51.0
11033020303,9,59 meses,59.0
11033020504,5,10 meses,10.0
11033026203,1,51 meses,51.0
11033026204,6,24 meses,24.0
11033029504,4,7 meses,7.0
10967002104,8,23 meses,23.0
10967002202,4,0 meses,0.0
10967018202,2,31 meses,31.0
10967019303,2,4 meses,4.0
10967020702,7,9 meses,9.0
10967020703,7,42 meses,42.0
10967022103,5,31 meses,31.0
10967024002,4,2 meses,2.0
10967025202,5,11 meses,11.0
10967028202,5,19 meses,19.0
10967030102,8,48 meses,48.0
11344000402,8,45 meses,45.0
11344002402,2,57 meses,57.0
11344002502,5,30 meses,30.0
11344002604,0,14 meses,14.0
11344002702,2,10 meses,10.0
11344003602,7,30 meses,30.0
11344004602,5,14 meses,14.0
11344004603,2,52 meses,52.0
11344006502,4,0 meses,0.0
11344010002,5,52 meses,52.0
11344024102,5,41 meses,41.0
10068003904,9,49 meses,49.0
10068009103,5,44 meses,44.0
10068019103,5,23 meses,23.0
10068019104,2,9 meses,9.0
10068019807,1,39 meses,39.0
10068020703,0,27 meses,27.0
10068022304,7,48 meses,48.0
10068023204,5,22 meses,22.0
10068030505,9,46 meses,46.0
10068031404,3,32 meses,32.0
10068037203,5,13 meses,13.0
11233001202,4,2 meses,2.0
11233001203,6,58 meses,58.0
11233019502,4,1 mês,1.0
11233025102,5,24 meses,24.0
11233038202,2,44 meses,44.0
11233039903,5,11 meses,11.0
11233046702,2,9 meses,9.0
11233049302,1,42 meses,42.0
11233049402,6,54 meses,54.0
11233050502,1,48 meses,48.0
11233050503,6,31 meses,31.0
11233050602,4,4 meses,4.0
11068010206,0,26 meses,26.0
11068011804,8,32 meses,32.0
11068011906,5,44 meses,44.0
11068011907,5,17 meses,17.0
11068018704,1,51 meses,51.0
11068022806,8,31 meses,31.0
11068023908,8,36 meses,36.0
11068023909,8,19 meses,19.0
11068024004,8,36 meses,36.0
11068024104,5,54 meses,54.0
11068025907,5,41 meses,41.0
11068029706,9,27 meses,27.0
11027001706,3,55 meses,55.0
11027001803,9,56 meses,56.0
11027001804,8,11 meses,11.0
11027002504,9,44 meses,44.0
11027002703,7,25 meses,25.0
11027002806,8,38 meses,38.0
11027005406,8,53 meses,53.0
11027006305,2,9 meses,9.0
11027007305,3,51 meses,51.0
11027014002,7,16 meses,16.0
11027014405,9,56 meses,56.0
11327003105,0,45 meses,45.0
11327025303,7,30 meses,30.0
10722012903,9,45 meses,45.0
10722015505,3,41 meses,41.0
10722020607,5,12 meses,12.0
10722027307,8,8 meses,8.0
10145002309,5,15 meses,15.0
10145002310,2,5 meses,5.0
10145005403,7,9 meses,9.0
10145007606,3,35 meses,35.0
10145008205,3,15 meses,15.0
10145008403,5,9 meses,9.0
10145010103,8,47 meses,47.0
10145012203,5,14 meses,14.0
10145019103,5,33 meses,33.0
10145022103,5,30 meses,30.0
10145022204,3,10 meses,10.0
11375000305,9,31 meses,31.0
11375001104,9,9 meses,9.0
11375001404,7,37 meses,37.0
11375001405,5,7 meses,7.0
11375003903,5,20 meses,20.0
11375005704,2,7 meses,7.0
11375014903,3,34 meses,34.0
11375025404,3,47 meses,47.0
11375029003,5,25 meses,25.0
11375030503,8,28 meses,28.0
11375030504,8,12 meses,12.0
11375030506,2,59 meses,59.0
11375036703,9,46 meses,46.0
11375036704,8,26 meses,26.0
11375036705,2,4 meses,4.0
11206011604,5,43 meses,43.0
11206014205,2,9 meses,9.0
11206022705,2,7 meses,7.0
11206023803,8,37 meses,37.0
11206023804,8,22 meses,22.0
11206024802,2,9 meses,9.0
11206025803,9,43 meses,43.0
11206028104,8,45 meses,45.0
11206028105,5,45 meses,45.0
11206041006,8,44 meses,44.0
11206045203,8,13 meses,13.0
11206050603,9,56 meses,56.0
10435001503,7,41 meses,41.0
10435002703,5,34 meses,34.0
10435004803,5,34 meses,34.0
10435006803,8,40 meses,40.0
10435010903,5,35 meses,35.0
10435013103,3,21 meses,21.0
10435013303,9,12 meses,12.0
10435022303,6,21 meses,21.0
10435026704,5,52 meses,52.0
10435031702,1,47 meses,47.0
10435043303,0,53 meses,53.0
10435044702,3,39 meses,39.0
10947001703,7,41 meses,41.0
10947001704,2,6 meses,6.0
10947009202,5,52 meses,52.0
10947010808,3,35 meses,35.0
10947030303,8,42 meses,42.0
10947030506,5,24 meses,24.0
10947031304,8,44 meses,44.0
10947031305,8,8 meses,8.0
10947038003,8,33 meses,33.0
10947038902,8,40 meses,40.0
10947038903,8,21 meses,21.0
10947038904,8,21 meses,21.0
10947039506,3,31 meses,31.0
10947039903,8,48 meses,48.0
10947039904,8,23 meses,23.0
10428001105,5,31 meses,31.0
10428005202,8,40 meses,40.0
10428005204,8,28 meses,28.0
10428014903,2,8 meses,8.0
10428019704,5,31 meses,31.0
10428019705,5,13 meses,13.0
10428021603,0,50 meses,50.0
10428022605,2,19 meses,19.0
10428032803,8,57 meses,57.0
10428032804,7,8 meses,8.0
10428038503,9,55 meses,55.0
10428038504,5,15 meses,15.0
10428050603,5,52 meses,52.0
10428056303,5,10 meses,10.0
10346002602,9,44 meses,44.0
10346012402,9,39 meses,39.0
10346016102,7,43 meses,43.0
10346016109,4,4 meses,4.0
10346017002,6,38 meses,38.0
10346019202,6,57 meses,57.0
10346020002,9,16 meses,16.0
10346027702,5,18 meses,18.0
10346028302,5,29 meses,29.0
10346028902,8,55 meses,55.0
10346030202,5,10 meses,10.0
11370008504,0,9 meses,9.0
11370039203,7,6 meses,6.0
10954000802,7,13 meses,13.0
10954000805,7,53 meses,53.0
10954002402,7,15 meses,15.0
10954002403,7,49 meses,49.0
10954005203,5,15 meses,15.0
10954005204,7,50 meses,50.0
10954006402,7,51 meses,51.0
10954007204,4,0 meses,0.0
10954010902,2,4 meses,4.0
10954011002,5,12 meses,12.0
10954025102,0,31 meses,31.0
10954026802,7,15 meses,15.0
10954033102,2,0 meses,0.0
10004002202,8,32 meses,32.0
10004009002,6,56 meses,56.0
10004010002,3,42 meses,42.0
10004012002,6,16 meses,16.0
10004013002,1,30 meses,30.0
10004013003,8,53 meses,53.0
10004013004,2,4 meses,4.0
10004013102,8,34 meses,34.0
10004015002,4,6 meses,6.0
10004017002,5,43 meses,43.0
10004020802,3,47 meses,47.0
10004026102,8,12 meses,12.0
10004026103,0,50 meses,50.0
11192001303,7,17 meses,17.0
11192004303,1,33 meses,33.0
11192004704,8,53 meses,53.0
11192005703,0,46 meses,46.0
11192005802,3,23 meses,23.0
11192005902,4,3 meses,3.0
11192005904,0,40 meses,40.0
11192008104,7,9 meses,9.0
11192008403,1,57 meses,57.0
11192009003,2,0 meses,0.0
11192009004,3,36 meses,36.0
11192016803,0,26 meses,26.0
10471000302,2,43 meses,43.0
10471009402,7,21 meses,21.0
10471012602,5,6 meses,6.0
10471013602,2,42 meses,42.0
10471014402,5,15 meses,15.0
10471014403,5,43 meses,43.0
10471014404,5,43 meses,43.0
10471016302,2,18 meses,18.0
10471018402,5,14 meses,14.0
10471025402,4,2 meses,2.0
10471032902,3,53 meses,53.0
10471033002,5,48 meses,48.0
10013004302,2,4 meses,4.0
10013008102,5,54 meses,54.0
10013017202,5,31 meses,31.0
10013017203,2,11 meses,11.0
10013018502,1,52 meses,52.0
10013019702,1,29 meses,29.0
10013019703,7,17 meses,17.0
10013019704,7,57 meses,57.0
10013019705,7,42 meses,42.0
10013021502,4,3 meses,3.0
10013030702,5,48 meses,48.0
10013030902,1,46 meses,46.0
10013030903,1,46 meses,46.0
10013031903,5,9 meses,9.0
10013032602,6,42 meses,42.0
11078000102,5,49 meses,49.0
11078002903,2,24 meses,24.0
11078003302,8,50 meses,50.0
11078003403,9,13 meses,13.0
11078008002,8,53 meses,53.0
11078008102,3,12 meses,12.0
11078011302,8,28 meses,28.0
11078012902,4,7 meses,7.0
11078022102,7,42 meses,42.0
11078022104,0,18 meses,18.0
11078022202,7,37 meses,37.0
10656003403,2,16 meses,16.0
10656004302,5,44 meses,44.0
10656005502,8,46 meses,46.0
10656005702,5,25 meses,25.0
10656009102,7,57 meses,57.0
10656009202,5,39 meses,39.0
10656014902,5,48 meses,48.0
10656022002,5,23 meses,23.0
10656027402,5,17 meses,17.0
10656028602,2,22 meses,22.0
11150003703,4,0 meses,0.0
11150003802,5,44 meses,44.0
11150003803,0,44 meses,44.0
11150003804,2,14 meses,14.0
11150004003,5,20 meses,20.0
11150004102,5,51 meses,51.0
11150004602,1,50 meses,50.0
11150004603,5,7 meses,7.0
11150004702,8,56 meses,56.0
11150004902,0,6 meses,6.0
11150015602,0,21 meses,21.0
11150015603,5,3 meses,3.0
11150018702,8,20 meses,20.0
11150023402,2,9 meses,9.0
10007002202,5,54 meses,54.0
10007009702,9,52 meses,52.0
10007009902,9,47 meses,47.0
10007010002,0,27 meses,27.0
10007015002,7,14 meses,14.0
10007027702,7,49 meses,49.0
10007031402,5,23 meses,23.0
10007032504,5,54 meses,54.0
10007036702,3,50 meses,50.0
10007036802,5,41 meses,41.0
10622003302,8,48 meses,48.0
10622005602,8,48 meses,48.0
10622011402,2,10 meses,10.0
10622016502,4,3 meses,3.0
10622019402,0,54 meses,54.0
10622025802,0,11 meses,11.0
10622028102,5,56 meses,56.0
10622029602,0,10 meses,10.0
10622035402,3,38 meses,38.0
10622040202,2,5 meses,5.0
10399007405,3,51 meses,51.0
10399007504,5,33 meses,33.0
10399009504,3,14 meses,14.0
10399010105,2,2 meses,2.0
10399010203,9,49 meses,49.0
10399010806,3,57 meses,57.0
10399010807,1,27 meses,27.0
10399011605,9,46 meses,46.0
10399011705,2,12 meses,12.0
10399013104,8,14 meses,14.0
10399031207,8,11 meses,11.0
10399032204,5,27 meses,27.0
11037003403,2,7 meses,7.0
11037012904,5,49 meses,49.0
11037014003,8,24 meses,24.0
11037018704,4,5 meses,5.0
11037026106,2,59 meses,59.0
11037028502,7,27 meses,27.0
11037031006,8,34 meses,34.0
11037038503,1,25 meses,25.0
11037045803,5,32 meses,32.0
11037049302,8,25 meses,25.0
10527002502,9,31 meses,31.0
10527012202,0,53 meses,53.0
10527024702,8,21 meses,21.0
10527028102,5,43 meses,43.0
10527029502,8,19 meses,19.0
10527033305,8,46 meses,46.0
10527036802,0,52 meses,52.0
10527040602,4,3 meses,3.0
10527050604,3,34 meses,34.0
10527053402,1,8 meses,8.0
10621001903,7,48 meses,48.0
10621002004,3,48 meses,48.0
10621008103,7,12 meses,12.0
10621008203,0,10 meses,10.0
10621011403,3,30 meses,30.0
10621014804,4,3 meses,3.0
10621016504,5,30 meses,30.0
10621016803,8,16 meses,16.0
10621024604,9,49 meses,49.0
10621024605,8,13 meses,13.0
10621024804,8,11 meses,11.0
10617000302,2,8 meses,8.0
10617001302,5,8 meses,8.0
10617001402,7,3 meses,3.0
10617002302,0,48 meses,48.0
10617003602,5,41 meses,41.0
10617003703,0,52 meses,52.0
10617005602,9,57 meses,57.0
10617007502,7,20 meses,20.0
10617007503,7,54 meses,54.0
10617007902,6,43 meses,43.0
10617008002,1,52 meses,52.0
10303005002,1,50 meses,50.0
10303006902,2,4 meses,4.0
10303008402,5,16 meses,16.0
10303011402,5,59 meses,59.0
10303012502,0,27 meses,27.0
10303014602,1,43 meses,43.0
10303020102,3,44 meses,44.0
10303024702,5,15 meses,15.0
10303025902,2,7 meses,7.0
10303027602,5,4 meses,4.0
10423004402,3,46 meses,46.0
10423005502,5,33 meses,33.0
10423005602,4,0 meses,0.0
10423006802,4,4 meses,4.0
10616000902,7,47 meses,47.0
10616003703,7,36 meses,36.0
10616011602,5,31 meses,31.0
10616013602,6,53 meses,53.0
10616018703,6,59 meses,59.0
10616019302,6,30 meses,30.0
10616022203,5,40 meses,40.0
10616022402,4,30 meses,30.0
10616026102,5,56 meses,56.0
10616028602,7,58 meses,58.0
10616028702,6,59 meses,59.0
10567002202,6,49 meses,49.0
10567003903,5,35 meses,35.0
10567006102,0,20 meses,20.0
10567007202,4,1 mês,1.0
10567010702,7,24 meses,24.0
10567012603,5,11 meses,11.0
10567018602,7,42 meses,42.0
10567025002,2,30 meses,30.0
10567030202,7,45 meses,45.0
10567032403,1,52 meses,52.0
11059001203,0,12 meses,12.0
11059007604,9,29 meses,29.0
11059007702,2,4 meses,4.0
11059008004,6,40 meses,40.0
11059010803,6,57 meses,57.0
11059011803,1,31 meses,31.0
11059017904,3,33 meses,33.0
11059019804,2,9 meses,9.0
11059020003,2,8 meses,8.0
11059020105,2,18 meses,18.0
11059022102,5,39 meses,39.0
11059024706,9,56 meses,56.0
11237001303,2,10 meses,10.0
11237001503,0,13 meses,13.0
11237005504,2,8 meses,8.0
11237005603,0,27 meses,27.0
11237006804,6,55 meses,55.0
11237008302,0,39 meses,39.0
11237009503,9,37 meses,37.0
11237009702,4,1 mês,1.0
11237010304,5,33 meses,33.0
11237011602,2,4 meses,4.0
11237011603,2,34 meses,34.0
11093000803,6,32 meses,32.0
11093001002,6,12 meses,12.0
11093003202,2,26 meses,26.0
11093003303,2,13 meses,13.0
11093003403,0,47 meses,47.0
11093005902,0,17 meses,17.0
11093006702,4,3 meses,3.0
11093017303,0,27 meses,27.0
11093017503,0,45 meses,45.0
11093017903,5,48 meses,48.0
10729001202,2,5 meses,5.0
10729003502,3,45 meses,45.0
10729009702,1,58 meses,58.0
10729009802,4,4 meses,4.0
10729012102,9,21 meses,21.0
10729013202,5,21 meses,21.0
10729018702,8,57 meses,57.0
10729021602,8,37 meses,37.0
10729029802,7,48 meses,48.0
10729031502,5,44 meses,44.0
10510004002,2,12 meses,12.0
10510004102,6,52 meses,52.0
10510005102,6,56 meses,56.0
10510008402,1,50 meses,50.0
10510012002,6,35 meses,35.0
10510015802,6,57 meses,57.0
10510019702,2,13 meses,13.0
10510021702,5,19 meses,19.0
10510024002,0,25 meses,25.0
10710003002,2,9 meses,9.0
10710015602,4,1 mês,1.0
10710031802,1,32 meses,32.0
10710032102,0,56 meses,56.0
10710033602,7,50 meses,50.0
10710033702,6,20 meses,20.0
10710050302,6,36 meses,36.0
10710054102,7,51 meses,51.0
10710064302,4,55 meses,55.0
10710064702,2,4 meses,4.0
10034000104,9,38 meses,38.0
10034000107,6,23 meses,23.0
10034000108,2,40 meses,40.0
10034002103,2,30 meses,30.0
10034005303,2,47 meses,47.0
10034008303,8,19 meses,19.0
10034008304,6,54 meses,54.0
10034014902,5,24 meses,24.0
10034016003,6,42 meses,42.0
10034016802,2,3 meses,3.0
10034019702,4,6 meses,6.0
10034019703,9,39 meses,39.0
10034024304,9,23 meses,23.0
10034030702,4,5 meses,5.0
10034030703,7,30 meses,30.0
10034030803,9,17 meses,17.0
11184008705,3,31 meses,31.0
11184010903,5,17 meses,17.0
11184012604,3,34 meses,34.0
11184014003,5,25 meses,25.0
11184016802,9,48 meses,48.0
11184019203,9,29 meses,29.0
11184027504,4,1 mês,1.0
11184034204,7,23 meses,23.0
11184035602,5,19 meses,19.0
11184037203,6,37 meses,37.0
10871000102,5,8 meses,8.0
10871000302,2,28 meses,28.0
10871002502,4,1 mês,1.0
10871004503,0,32 meses,32.0
10871023602,5,23 meses,23.0
10871026502,8,9 meses,9.0
10871026503,0,46 meses,46.0
10871027502,2,49 meses,49.0
10871027602,8,24 meses,24.0
10871030802,8,58 meses,58.0
10871038203,2,4 meses,4.0
10871038204,2,4 meses,4.0
10871038503,8,22 meses,22.0
10838002903,4,0 meses,0.0
10838003002,4,1 mês,1.0
10838004102,6,10 meses,10.0
10838004103,6,34 meses,34.0
10838010703,5,22 meses,22.0
10838013102,9,57 meses,57.0
10838013902,0,26 meses,26.0
10838022702,2,5 meses,5.0
10838023702,7,55 meses,55.0
10838026802,8,52 meses,52.0
10838027602,3,20 meses,20.0
10838029002,3,13 meses,13.0
10846000102,7,49 meses,49.0
10846003102,4,10 meses,10.0
10846005002,7,38 meses,38.0
10846011402,0,31 meses,31.0
10846011903,6,10 meses,10.0
10846012902,5,14 meses,14.0
10846014602,4,4 meses,4.0
10846014603,6,29 meses,29.0
10846017502,2,8 meses,8.0
10846019102,6,59 meses,59.0
10846021202,2,55 meses,55.0
10330005604,2,5 meses,5.0
10330006403,2,5 meses,5.0
10330006503,0,54 meses,54.0
10330006603,0,26 meses,26.0
10330007803,0,8 meses,8.0
10330008004,8,20 meses,20.0
10330010703,2,0 meses,0.0
10330012403,4,4 meses,4.0
10330015103,8,15 meses,15.0
10330015104,4,0 meses,0.0
10330018303,0,15 meses,15.0
11061004302,4,45 meses,45.0
11061006203,4,25 meses,25.0
11061007602,7,53 meses,53.0
11061008403,9,42 meses,42.0
11061009403,5,25 meses,25.0
11061013303,6,25 meses,25.0
11061029903,2,22 meses,22.0
11061039103,7,19 meses,19.0
11061047903,6,43 meses,43.0
11061050803,7,52 meses,52.0
11086000204,6,32 meses,32.0
11086000303,7,31 meses,31.0
11086001103,8,19 meses,19.0
11086007602,6,20 meses,20.0
11086011602,6,55 meses,55.0
11086015002,4,48 meses,48.0
11086018403,9,56 meses,56.0
11086018802,7,39 meses,39.0
11086019402,7,25 meses,25.0
11086024002,9,50 meses,50.0
11086025003,0,39 meses,39.0
11086025102,6,41 meses,41.0
11086026503,5,21 meses,21.0
11086026603,1,31 meses,31.0
11086030103,6,47 meses,47.0
11086031202,6,20 meses,20.0
11268001203,8,33 meses,33.0
11268004102,2,16 meses,16.0
11268004202,2,11 meses,11.0
11268004402,7,17 meses,17.0
11268013203,1,11 meses,11.0
11268030905,2,2 meses,2.0
11268032203,8,24 meses,24.0
11268032302,0,14 meses,14.0
11268033802,5,27 meses,27.0
11268034405,0,57 meses,57.0
11268035102,4,37 meses,37.0
11268035103,6,52 meses,52.0
10129002304,0,16 meses,16.0
10129002402,3,55 meses,55.0
10129004603,0,39 meses,39.0
10129007003,8,44 meses,44.0
10129012103,4,0 meses,0.0
10129016003,7,21 meses,21.0
10129016204,4,7 meses,7.0
10129034802,4,3 meses,3.0
10129042704,7,53 meses,53.0
10129048103,6,49 meses,49.0
10129056403,1,56 meses,56.0
10129056404,1,35 meses,35.0
11253000105,0,35 meses,35.0
11253002403,0,37 meses,37.0
11253010303,4,3 meses,3.0
11253012303,1,50 meses,50.0
11253014604,2,9 meses,9.0
11253014703,5,18 meses,18.0
11253014905,7,54 meses,54.0
11253017303,4,4 meses,4.0
11253024303,4,2 meses,2.0
11253025503,5,23 meses,23.0
10302003302,7,41 meses,41.0
10302009402,2,25 meses,25.0
10302010903,6,49 meses,49.0
10302011002,7,40 meses,40.0
10302013602,7,34 meses,34.0
10302015502,7,49 meses,49.0
10302019603,5,20 meses,20.0
10302023703,7,25 meses,25.0
10302027602,7,56 meses,56.0
10302028802,7,58 meses,58.0
10094002002,0,43 meses,43.0
10094010002,1,57 meses,57.0
10094016803,6,52 meses,52.0
10094016902,7,14 meses,14.0
10094017102,7,34 meses,34.0
10094023002,6,50 meses,50.0
10094026802,7,50 meses,50.0
10094027303,7,40 meses,40.0
10094029303,2,23 meses,23.0
10094029603,5,43 meses,43.0
10094035402,0,42 meses,42.0
10094035702,7,23 meses,23.0
10927000305,0,17 meses,17.0
10927002503,1,22 meses,22.0
10927002602,2,23 meses,23.0
10927003406,2,6 meses,6.0
10927003407,2,6 meses,6.0
10927006303,0,53 meses,53.0
10927018404,1,57 meses,57.0
10927023404,7,38 meses,38.0
10927023703,0,44 meses,44.0
10927027204,4,4 meses,4.0
10927032103,4,0 meses,0.0
10927032403,1,46 meses,46.0
10783000602,3,48 meses,48.0
10783004002,9,24 meses,24.0
10783006502,7,19 meses,19.0
10783006503,7,47 meses,47.0
10783009402,5,43 meses,43.0
10783022904,5,22 meses,22.0
10783029203,2,16 meses,16.0
10783030303,9,55 meses,55.0
10783031503,4,5 meses,5.0
10783033803,2,3 meses,3.0
10783036503,9,45 meses,45.0
10565001004,4,0 meses,0.0
10565001103,2,3 meses,3.0
10565001203,9,54 meses,54.0
10565005303,5,36 meses,36.0
10565009003,4,5 meses,5.0
10565013503,5,31 meses,31.0
10565039303,2,4 meses,4.0
10565040603,0,19 meses,19.0
10565041203,0,29 meses,29.0
10565045803,7,56 meses,56.0
